Unnamed: 0.1,Unnamed: 0,text,cluster,score,label
1992,1992,sumsel mudah guna bank babel aplikasi,0.0,5.0,Positif
2003,2003,sukses parah login gimana gak aplikasi aktivasi,0.0,1.0,Negatif
2008,2008,transfer sih mulu kemaren jangan gin gimana eror dong aplikasi,0.0,1.0,Negatif
2012,2012,terus keluar jelek aplikasi,0.0,1.0,Negatif
2017,2017,login gak dengan aplikasi apa,0.0,1.0,Negatif
2042,2042,update transfer transaksi terus suka saran ngak mobile minta mending masalah malam login kantor kalau jam harus hapus dasar cek baik aplikasi aktivasi ak aja,0.0,1.0,Negatif
2049,2049,aplikasi,0.0,1.0,Negatif
2054,2054,uninstal ulang terus saran login lalu lagi download aplikasi aktivasi,0.0,5.0,Positif
2062,2062,tlg terus simple paling mudah mau malah lah guna eror emosi bank aplikasi,0.0,1.0,Negatif
2077,2077,sampah aplikasi,0.0,1.0,Negatif
2081,2081,usah sumselbabel paling paksa mobile mending masalah gak bank banget aplikasi,0.0,1.0,Negatif
2085,2085,update sendiri henti aplikasi,0.0,1.0,Negatif
2111,2111,versi update transfer semenjak mau force close aplikasi,0.0,1.0,Negatif
2113,2113,versi update ulang selalu login force close ber baru aplikasi,0.0,3.0,Netral
2118,2118,ulang transfer tingkat sistem selalu saldo potong pernah mohon minta masuk lapor kerja kali hp error baik bahkan aplikasi aktivasi,0.0,1.0,Negatif
2141,2141,saldo pulsa lah kurang ini eror bener beli bagaimana aplikasi,0.0,1.0,Negatif
2148,2148,yang ulas sy pake keluh jd ini gak deh banyak aplikasi,0.0,1.0,Negatif
2155,2155,tidak tapi sudah saldo pake mau lama kok hr cek aplikasi,0.0,3.0,Netral
2167,2167,tolol aplikasi,0.0,1.0,Negatif
2177,2177,bagus aplikasi,0.0,5.0,Positif
2194,2194,uninstal ulang udah temu rek perintah pa nomor masukin malah login kartu kalo gak dong data benerin bener aplikasi aneh aktipasi aja,0.0,1.0,Negatif
2202,2202,update tim saing mau masa kembang kapan kalau gimana dukung bsb bank aplikasi android,0.0,1.0,Negatif
2207,2207,sim deteksi card buka aplikasi android,0.0,1.0,Negatif
2210,2210,buruk banking aplikasi,0.0,1.0,Negatif
2211,2211,versi transaksi tim susah pindah mesti mau masa kembang kalo kalah hp guna banking bank aplikasi android,0.0,1.0,Negatif
2214,2214,versi terang simcard perhati jalan jadi deteksi baru aplikasi android,0.0,1.0,Negatif
2224,2224,ribet kali jadi eror dikit buat bank aplikasi apa,0.0,1.0,Negatif
2238,2238,yang tidak kalian buat blum aplikasi,0.0,1.0,Negatif
2254,2254,gak buka aplikasi,0.0,1.0,Negatif
2257,2257,parah aplikasi,0.0,1.0,Negatif
2277,2277,tutup sendiri mobile masuk banking aplikasi aktifasi,0.0,2.0,Negatif
2285,2285,usah tingkat tidak sumsel sendiri malu kok kan ganti dah buat baru banyak bank babel aplikasi aja,0.0,1.0,Negatif
2296,2296,sampah gak bikin aplikasi aja,0.0,1.0,Negatif
2299,2299,sulit sih rasa orang gimana banyak baik aplikasi admin,0.0,1.0,Negatif
2312,2312,aplikasi,0.0,1.0,Negatif
2315,2315,temu sekali sama pa malah instal data bantu aplikasi apa aktivasi,0.0,1.0,Negatif
2328,2328,tutup nian kantor internet dak banking bank aplikasi,0.0,1.0,Negatif
2332,2332,sumselbabel pertama kali coba bintang bank aplikasi,0.0,2.0,Negatif
2339,2339,upgrade tidak masuk malah aplikasi,0.0,1.0,Negatif
2344,2344,ulang tampil sulit selalu ribet mesti masuk kantor cabang bikin awal aplikasi apa aktivasi,0.0,1.0,Negatif
2346,2346,temu pa niat kalo data dak buruk baik bagus aplikasi aktivasi,0.0,2.0,Negatif
2349,2349,lalu bayar aplikasi apa,0.0,5.0,Positif
2351,2351,masuk kok instal gimana gak baru aplikasi,0.0,1.0,Negatif
2361,2361,update suka sering sekali sangat minta lagi kalo kadang error bantu aplikasi,0.0,3.0,Netral
2363,2363,transfer kecewa jadi banyak bantu bank baik aplikasi,0.0,4.0,Netral
2367,2367,terima sumsel sekali sama kok kendala kasih coba bank bagus babel aplikasi,0.0,5.0,Positif
2370,2370,lengkap aplikasi,0.0,2.0,Negatif
2376,2376,signal padahal masuk jaring eror dengan butuh bingung banyak aplikasi akun,0.0,1.0,Negatif
2378,2378,yang terus sangat ny kota karna kali jauh dri dong dengan coba butuh berat beberapa baru baik aplikasi,0.0,3.0,Netral
2382,2382,terus pakai gak gagal aplikasi aktivasi,0.0,1.0,Negatif
2389,2389,pihak gak error buka bantu aplikasiny aplikasi,0.0,1.0,Negatif
2391,2391,ulang segera produk mohon lengkap isi gak baik bagaimana aplikasi aktivasi,0.0,1.0,Negatif
2401,2401,update suruh malah login error aplikasi,0.0,1.0,Negatif
2405,2405,oke login aplikasi,0.0,5.0,Positif
2406,2406,terus error aplikasi,0.0,1.0,Negatif
2407,2407,update tpi tahu sudah soal sm sampe perintah pake mau masuk lgi lebih lanjut kode kali dpt bsb blm aplikasi aktifasi,0.0,1.0,Negatif
2412,2412,yang update tim tetap tanggung sumselbabel sangat saat rumah rugi pihak paksa nasabah malah kembang jawab guna bank atas aplikasi,0.0,1.0,Negatif
2416,2416,update sangat mungkin jujur jadi guna gak error bantu baik aplikasi,0.0,1.0,Negatif
2418,2418,untung tpi tidak telpon sih layan konsumen kacau jg dri cuma center call bobrok bener aplikasi aja,0.0,1.0,Negatif
2437,2437,update ulang terus registrasi minta malah henti gitu error baik aplikasi,0.0,1.0,Negatif
2440,2440,sampah jadi gara diupdate deh aplikasi,0.0,1.0,Negatif
2444,2444,tu sumsel ini dikit buat banyak bank aplikasi ajar,0.0,1.0,Negatif
2447,2447,yang update untuk tidak tapi sudah sangat nasabah mudah minta jelek error aplikasi apa aktivasi,0.0,1.0,Negatif
2449,2449,sering lot ganggu aplikasi,0.0,1.0,Negatif
2451,2451,update tim sekarang parah nian ngga lot kesel kayak kalo itnya goblok gin buat benah banget aplikasi aku akhir ajar aja,0.0,2.0,Negatif
2466,2466,sendiri payah mulu minta malah keluar ini gilir diaktivasi aplikasi aktivasi,0.0,1.0,Negatif
2475,2475,update solusi nih gak aplikasi ak,0.0,1.0,Negatif
2494,2494,kayak iya gin aplikasi,0.0,1.0,Negatif
2508,2508,update minta malah error aplikasi,0.0,1.0,Negatif
2520,2520,uninstal saat payah pakai nih mending malah gak eror diupdate butuh aplikasi aja,0.0,1.0,Negatif
2526,2526,sering sendiri keluar aplikasi,0.0,1.0,Negatif
2533,2533,yang bgus aplikasi,0.0,4.0,Netral
2534,2534,transfer tpi sekali sangat sama maaf lama kalau gak fungsi emosi butuh bantu aplikasi antri aktif,0.0,1.0,Negatif
2549,2549,sulit sangat minim jelas guna aplikasi,0.0,1.0,Negatif
2552,2552,tadi pakai aplikasi aktif akhir,0.0,3.0,Netral
2554,2554,sm bantu aplikasi alhamdulillah,0.0,4.0,Netral
2571,2571,terang semua oke izin dengan cek buka baharu aplikasi aktif,0.0,1.0,Negatif
2584,2584,tulis sim selalu msh kartu deteksi buka blm baik aplikasi android,0.0,5.0,Positif
2587,2587,tranfer sumsel masak gak bantu bank babel aplikasi,0.0,2.0,Negatif
2596,2596,sekarang sekali sayang buka aplikasi,0.0,1.0,Negatif
2599,2599,oke aplikasi,0.0,5.0,Positif
2601,2601,upgrade tahu perintah pake ny malah lah habis goblok gak dlu coba biar bank aplikasi,0.0,1.0,Negatif
2604,2604,sy padahal guna aplikasi,0.0,1.0,Negatif
2605,2605,update silah respon padahal muncul lambat keluh izin ingat csnya buka aplikasi apa aktif,0.0,1.0,Negatif
2607,2607,update buka aplikasi,0.0,1.0,Negatif
2612,2612,sim samsung pake mohon karna hp guna gak eror deteksi baru baca atas aplikasi android,0.0,3.0,Netral
2614,2614,gimana gak buat aplikasi aktivasi,0.0,1.0,Negatif
2622,2622,selalu jelas gak gagal aplikasi aktivasi,0.0,1.0,Negatif
2623,2623,terus temu selalu masuk gak data bilang aplikasi apa,0.0,1.0,Negatif
2625,2625,tidak temu rek nomor kok kartu jelas goblok data bilang aplikasi apa,0.0,1.0,Negatif
2639,2639,guna aplikasi,0.0,1.0,Negatif
2641,2641,tingkat laku gak depan bayar aplikasi,0.0,3.0,Netral
2670,2670,update padahal minta minggu kok download baru aplikasi,0.0,2.0,Negatif
2700,2700,sih kok gak buka aplikasi,0.0,1.0,Negatif
2703,2703,guna gak aplikasi,0.0,1.0,Negatif
2710,2710,terus sumsel sudah sangat praktis pakai paham kalau jaya fungsi cara bantu bank babel aplikasi,0.0,5.0,Positif
2711,2711,sangat parah lot fungsi buruk aplikasi,0.0,1.0,Negatif
2720,2720,transaksi sih pernah kok hasil gak doang cuma aplikasi apa,0.0,1.0,Negatif
2760,2760,untuk top kelas daerah bank aplikasi,0.0,5.0,Positif
2771,2771,transfer top terus tampil sudah saran sama kapan dana bagus aplikasi,0.0,5.0,Positif
2779,2779,tapi dah bsb aplikasi,0.0,1.0,Negatif
2789,2789,temu pa mau guna gak data aplikasi,0.0,1.0,Negatif
2796,2796,transfer tidak sama saldo menu mau lama jelas hp cek banget aplikasi aja,0.0,1.0,Negatif
2812,2812,terus mintak masa bulan aplikasi,0.0,1.0,Negatif
2833,2833,versi upgrade baru aplikasi ak,0.0,1.0,Negatif
2849,2849,transper sumsel sama ribet pakai masak kena jgn biaya bank aplikasi,0.0,1.0,Negatif
2850,2850,transper sumsel sama pakai masak kena biaya bank aplikasi,0.0,5.0,Positif
2851,2851,tampil lengkap good bsb bagus aplikasi,0.0,5.0,Positif
2856,2856,tidak temu susah sih mau masak lgi kok kalau guna gimana data buat baik aplikasi apa aktivasi,0.0,5.0,Positif
2864,2864,mudah aplikasi,0.0,5.0,Positif
