Unnamed: 0.1,Unnamed: 0,text,cluster,score,label
738,738,tim swasta sih saing rating punya pake orang nih kelas itnya ilang harus gimana biar bank aplikasi,3.0,1.0,Negatif
740,740,transfer gabisa buat,3.0,1.0,Negatif
741,741,tulis tidak sekarang sampe masalah login koneksi jaring download aja,3.0,1.0,Negatif
742,742,untuk transfer transaksi tinggal tapi tambah sumsel sering seluruh saat rek pln pake padahal otp nasabah mudah mau malah lengkap laku kode jauh guna gaji fitur error daftar bug buat bayar baru banyak bank baik aplikasi,3.0,1.0,Negatif
743,743,ulang terlalu sering malah aktivasi,3.0,4.0,Netral
745,745,yang waktu user usah urus ulang tidak tiap tambah skrg sama rb pake padahal pa otp nali minta minggu materai masa malah makan kode kemarin kartu kali hp gua gila gak dengan buruk bulan bsb blokir berapa barusan bank banget aplikasi aktivasi akhir aja,3.0,1.0,Negatif
746,746,waktu udah transfer tpi sampe saldo pulsa ngisi masuk lalu kali gak debet coba beberapa barusan banking,3.0,1.0,Negatif
747,747,susah mau login aja,3.0,1.0,Negatif
749,749,transfer muncul,3.0,2.0,Negatif
750,750,nih maju kok itnya gin gimna,3.0,1.0,Negatif
751,751,sangat padahal org ngantri layan lama lah kurang kasi karna jadi dulu dengan cuma csnya bank,3.0,1.0,Negatif
753,753,sumsel satu nomor bank bagus,3.0,5.0,Positif
755,755,udah sendiri selalu sedia masak malah logout lalu hari beres baru bank aplikasi aktipasi,3.0,1.0,Negatif
756,756,wifi usah pindah padahal oke mobile mending masalah koneksi kalo jaring internet buat bca banking bagus aplikasi,3.0,1.0,Negatif
758,758,selalu masalah dikit bank aktivasi,3.0,1.0,Negatif
760,760,tpi tiba tahu sudah sendiri lgi kode keluar bilang apa akun aktivasi aktifitas,3.0,1.0,Negatif
761,761,utama user ulang sih sering puas perangkat nasabah nali minta masalah kecewa kata kalau jauh dong dekat blokir bank bagaimana aplikasi aktifasi,3.0,2.0,Negatif
762,762,ulang segera sedia payah mobile malah login kembang bsb baik aktivasi,3.0,1.0,Negatif
764,764,tetap sesuai sering sayang sandi saldo salah pulsa pin padahal otp mpin masuk masalah malah kurang kode kendala jaring jadi blokir benah beli barusan aplikasi,3.0,1.0,Negatif
765,765,mobile masalah jaring bsb blokir bagus apa,3.0,1.0,Negatif
766,766,tim perlu muas login layan gak blokir beri aktivasi akhir,3.0,1.0,Negatif
767,767,ulang terus ribet mudah minta mbanking malah bukan aplikasi aktivasi ada,3.0,1.0,Negatif
769,769,ulang udah sudah sm mohon masuk malah eh deh capek cabang bru blokir bank baik,3.0,2.0,Negatif
770,770,yang ulang temu susah saing repot pulsa mau masuk krn kalau internet gaji data bukan biar banget baik aktivasi,3.0,1.0,Negatif
772,772,udah sumsel solusi selalu padahal lancar hari gagal dong belum beberapa babel aplikasi aktivasi aja,3.0,3.0,Netral
773,773,login,3.0,1.0,Negatif
775,775,user tidak selalu pulsa parah nomor ngabisin nali minta mbanking mau kali itnya hubung hp center call blokir bilang aplikasi aktivasi akhir ak,3.0,1.0,Negatif
776,776,terus hapus guna eror,3.0,1.0,Negatif
777,777,uang tetap tampil sumsel saldo rb qris pesan pakai kurang hampir eror bayar aja,3.0,1.0,Negatif
778,778,ulang transaksi padahal otp nunggu muncul lama kode kan jga jadi hambat gak baik bahkan,3.0,2.0,Negatif
780,780,tpi top tidak sinyal lancar gopay,3.0,1.0,Negatif
781,781,semua saldo hilang dikit,3.0,1.0,Negatif
782,782,susah sering sekali sangat pa nya menu login lambat bug baik aplikasi ak,3.0,2.0,Negatif
783,783,ujung suruh sedia parah nya nih masalah malah login kok kena blokir bener bank aktivasi,3.0,1.0,Negatif
786,786,eror,3.0,1.0,Negatif
787,787,ulang ujung suruh pihak mau masuk malah jadi developer bolak blokir bank balik baik aplikasi aktivasi,3.0,1.0,Negatif
788,788,udah tidak semua padahal masuk,3.0,1.0,Negatif
789,789,walaupun uang sekali sedikit pikir mending kembali kalian jadi hilang ganti bank,3.0,1.0,Negatif
790,790,ulang tiap temu sm sekali padahal masuk kode data capek buka bug banyak aplikasi aktivasi aj,3.0,1.0,Negatif
792,792,yang ulang tidak sudah ribet paling lah diaktivasi cek banking bank aktivasi ada,3.0,1.0,Negatif
794,794,tiba mau jadi ini ganti blokir bank ala,3.0,1.0,Negatif
796,796,transaksi teblokir salah otpnya nomor mau lot langsung lama kirim kalau aplikasi,3.0,1.0,Negatif
799,799,ulang terus suruh sudah registrasi dikit blokir bank,3.0,1.0,Negatif
800,800,udah tiap tetap terang suka sendiri selalu sedia nomor mau kirim jelas gak gabisa bener aplikasi aktivasi aja,3.0,1.0,Negatif
801,801,yang transfer tanggung sekarang sekali sama saldo potong pertama mending jelas jawab jadi gin gimana gak error bankingnya atmnya app,3.0,1.0,Negatif
802,802,ulang terus susah minta masukin login akun aktivitas aj,3.0,1.0,Negatif
803,803,ulang si parah mau malah aktivasi,3.0,1.0,Negatif
804,804,selalu mau login dulu baru,3.0,2.0,Negatif
805,805,yang ujung transaksi suruh sudah sedang salah pulsa pin perlu padahal nya mau layan kata kalo jam gak gagal email dekat datang center cabang blokir bener banyak ala abis,3.0,1.0,Negatif
808,808,ulang terus terlalu terang suka silah sering sendiri sama registrasi padahal nomor minta mau malah login jadi hp daftar blokir apa aktivasi,3.0,1.0,Negatif
809,809,ulang tulis muncul mbanking masak kemudian kantor jadi gimana daftar buka blokir beberapa baru bank akun aktivasi,3.0,1.0,Negatif
810,810,minta ku jaring gara blokir baik akun,3.0,1.0,Negatif
813,813,tim terimakasih segera saran sama pihak pake nyaman mohon guna dpt dn dari bank,3.0,3.0,Netral
815,815,terus selalu login gagal banyak baik aktivasi,3.0,2.0,Negatif
817,817,tidak tiba suruh sesuai sedia rek nomor jelas gak gagal bukak aplikasi aktivasi,3.0,1.0,Negatif
820,820,tingkat terlalu saing perban online offline maupun layan lain jauh jangan baik,3.0,2.0,Negatif
821,821,tidak sim sering lah kacau card blokir aplikasi,3.0,1.0,Negatif
823,823,yang ujung transaksi sulit ribet prose nasabah mau kendala kapan kantor era digital cabang benah banyak akun aktivasi,3.0,1.0,Negatif
824,824,tolong terus sih salah nomor malah kudu kenapa kata ganti gak baik aktivasi,3.0,1.0,Negatif
825,825,transaksi tiba terlalu sering koneksi eror data aktifasi,3.0,1.0,Negatif
827,827,ulang tiba suka sih minta blokir aktivasi,3.0,1.0,Negatif
831,831,pernah mobile buruk bank app,3.0,1.0,Negatif
832,832,suka,3.0,5.0,Positif
834,834,update tiap slalu bulan,3.0,3.0,Netral
835,835,app,3.0,1.0,Negatif
836,836,uang tidak saldo narik keluar error duit bank,3.0,1.0,Negatif
837,837,sering salah paling padahal mbanking blokir,3.0,1.0,Negatif
838,838,transfer sm ribet mohon mau kena cek bolak biaya balik baik,3.0,3.0,Netral
839,839,oke keren,3.0,4.0,Netral
840,840,selalu minta login kalau,3.0,1.0,Negatif
841,841,tingkat perlu,3.0,4.0,Netral
842,842,yang transaksi tetap tanggung sesuai sampah saldo qris pihak nominal mohon mandiri kurang jt jawab jangan hapus guna gagal enak bri bca bayar bank,3.0,1.0,Negatif
845,845,waktu transaksi tinggal tim super perban masuk malam lot lihat keluar kalau jauh itnya gak bank baik app aplikasi,3.0,2.0,Negatif
846,846,transfer saldo masuk kurang gila gak dasar,3.0,1.0,Negatif
847,847,terimakasih,3.0,5.0,Positif
848,848,tiap suruh masak kali bukak blokir baik aplikasi aktivasi,3.0,1.0,Negatif
849,849,ulang tingkat tidak terus minta mau masa malah login dulu bolak blokir bank banget balik aktivasi aja,3.0,1.0,Negatif
850,850,tambah saran mudah log kan fitur ak,3.0,5.0,Positif
851,851,oke banget,3.0,5.0,Positif
852,852,transaksi sering lelet jaring banking,3.0,3.0,Netral
853,853,update semua moga kendala keluh hari atas app,3.0,4.0,Netral
854,854,tingkat layan kualitas bsb,3.0,4.0,Netral
855,855,update terus sudah mnta minggu lagi kemarin,3.0,4.0,Netral
856,856,praktis aman,3.0,5.0,Positif
861,861,yang ulang payah blokir aktifasi,3.0,1.0,Negatif
862,862,yang urus ulang tranfer terus sumsel sudah sama rb pilih parah paksa padahal msh mau log lewat lbh lalu lagi krn kena kalau hr gaji dn deh blokir biaya baru banyak bank aktivasi aja,3.0,1.0,Negatif
863,863,ulang tlg tahu sumsel saldo rugi pulsa otomatis nasabah masuk kurang kok kode isi gak dong dengan cek beli bayar baru bank babel aplikasi admin,3.0,2.0,Negatif
866,866,udah uang tranfer tiap terus tanggung sumpah solusi sama saldo rb pulsa paket padahal mohon masuk malah maaf lebih kurang kecewa kayak kata kali kalau jawab hilang gin gimana gak error enak cek bulan bsb beri beli banget aplikasi aku,3.0,1.0,Negatif
867,867,orang jg ganti gak,3.0,1.0,Negatif
868,868,tinggal mobile langsung lalu laku jauh daftar bankingnya bank android,3.0,3.0,Netral
869,869,suruh sedia mau aktivasi,3.0,1.0,Negatif
870,870,transaksi selalu otp lambat keluar hari baru,3.0,2.0,Negatif
871,871,susah server mau login bener,3.0,1.0,Negatif
872,872,tidak sedia pdhl blokir aktivasi,3.0,1.0,Negatif
873,873,ujung transaksi terus sering sedia pakai mau malah makan baik aktivasi,3.0,2.0,Negatif
877,877,ulang selalu registrasi minta mbanking malah bulan buka blokir bank,3.0,1.0,Negatif
878,878,walaupun sinyal selalu sekali masuk ganggu bagus,3.0,1.0,Negatif
879,879,transaksi selalu rekening pulsa muncul mau izin isi hari gimana,3.0,2.0,Negatif
880,880,transfer tingkat tiap soal mau layan kalau bankingnya bank aman aja,3.0,1.0,Negatif
881,881,waktu ulang pa malah login aplikasi aktivasi,3.0,1.0,Negatif
882,882,user terus gagal blokir aktivasi,3.0,1.0,Negatif
884,884,ulang temu selalu sekali padahal muncul minta masuk gagal data butuh bulan bsb aplikasi aktivasi ak,3.0,1.0,Negatif
888,888,aktivasi,3.0,1.0,Negatif
889,889,terus telpon punya pin padahal pa masalah kata gx blokir benar,3.0,2.0,Negatif
892,892,ulang terus selalu aktifasi,3.0,1.0,Negatif
894,894,sumsel selalu sama padahal minta masa kalah bukan bank babel aplikasi anehh aktivasi,3.0,1.0,Negatif
897,897,udah tidak temu semua selalu padahal nasabah mau login depan bener baik,3.0,1.0,Negatif
899,899,ulang selalu sama mohon laku kemaren jadi bos baru baik aktivasi,3.0,2.0,Negatif
901,901,mau buruk blokir baru aktivitas aja,3.0,1.0,Negatif
906,906,ulang sekarang padahal minta lalu bulan benar baru aplikasi aktivasi,3.0,1.0,Negatif
908,908,yang wa urus uang transaksi tiap tapi susah selalu rb pulsa potong online nya nasabah mudah masuk mana link langsung gak dengan coba biar beli app,3.0,1.0,Negatif
909,909,ulang tolong sering sangat pihak ngantri minta mau male malah kembang kecewa kalo gilir buruk bolak blokir bank balik baik aktivasi,3.0,1.0,Negatif
910,910,uang transaksi semua kait ak,3.0,1.0,Negatif
911,911,yang udah sama salah parah lihat jelas gak dengan bug blokir bank banget aplikasi aneh akun,3.0,1.0,Negatif
912,912,ulang tingkat mau mana login bagai aktivasi,3.0,1.0,Negatif
913,913,ulang udah suruh pernah padahal pa mau malah login lagi keluar buat blokir bintang aplikasi aktivasi,3.0,1.0,Negatif
914,914,ulang terus sistem mohon mau login kali blokir baik aktivitas aja,3.0,1.0,Negatif
915,915,yang ulang tetap sering login kendala jadi gagal aktivasi,3.0,2.0,Negatif
916,916,ulang udah tiba rekening pa nomor minta mau kartu jadi isi gimana buka blokir aktivasi,3.0,1.0,Negatif
918,918,uang transfer tingkat tapi smga prose ny lbh lagi bagus,3.0,5.0,Positif
920,920,tambah sering selalu rumah padahal minta mau male lumayan log jauh jadi error bolak bank balik baik aplikasi aktivasi,3.0,2.0,Negatif
921,921,update selalu minta,3.0,5.0,Positif
922,922,mantab,3.0,5.0,Positif
924,924,terus pa malah jelas aktivasi,3.0,1.0,Negatif
925,925,transfer sih rekening nomor mulu mau daftar baik,3.0,2.0,Negatif
928,928,ulang transfer tidak susah suruh sih pa nya mau malah login kalo jelas jadi gmn gitu gimana dong app aktivasi,3.0,1.0,Negatif
929,929,sistem sekali sama saldo rugi rekening pulsa nasabah mohon mbanking masuk lalu kurang kali jangan error beli baik,3.0,1.0,Negatif
930,930,yang via udah telpon simcard pihak perangkat mesti mbanking masa lepas kata kartu jadi hp harus ganti gak developer daftar contoh blokir akun aja,3.0,2.0,Negatif
931,931,yang transfer tingkat tanya tahu sim sangat registrasi paksa paket pakai orang minta krn kirim kata kartu kali jadi hari habis gitu ganti gak data blokir bbrp bank aplikasi aku,3.0,2.0,Negatif
932,932,tetap tambah sekarang salah password padahal otp mpin maupun lain kantor kali cabang blokir baik bagus aplikasi,3.0,1.0,Negatif
933,933,tau sm sering sendiri salah registrasi padahal otp mau kode henti error aplikasi,3.0,1.0,Negatif
934,934,tengah tanggal susah mau lot login lelet gaji bulan awal aplikasi apa,3.0,5.0,Positif
936,936,ulas ulang transfer tolong tidak terus sering rek minta masa malah kena kalian kalau iya guna gaji diaktivasi bukan buka buat blokir bikin bank bakal baca aplikasi aktivasi,3.0,1.0,Negatif
939,939,ulang temu sedia salah pernah payah kode data blokir aktivasi,3.0,1.0,Negatif
940,940,waktu ulang ujung transfer terus terang suruh skrg sekali sangat penting nya minta lewat lanjut lama kantor kalau gaji dlm buang bsb blokir banking bank aplikasi aktivasi aktifitas,3.0,1.0,Negatif
941,941,udah tidak sim nasabah mbanking kartu gin dulu cuman blokir bank aplikasi,3.0,1.0,Negatif
942,942,tabung selalu saldo pulsa parah padahal ngisi masuk masa lebih kurang hari dah baik,3.0,2.0,Negatif
943,943,ulang tidak tetep temu nomer kartu guna data coba atm ala aktivasi,3.0,1.0,Negatif
944,944,update uang tindak tanggap sekali saldo rb pulsa potong pasu pagi otp notif mohon mobile masuk keluh kali jadi guna error cek bukan bsb beli beberapa,3.0,1.0,Negatif
946,946,eror,3.0,2.0,Negatif
947,947,susah login,3.0,5.0,Positif
948,948,user uang tiba terus paksa pakek nya nasabah minta mbanking mana male login keluh kalo kali ini gak dah buruk buka buat buang bsb blokir bank baca aplikasi aktivasi,3.0,1.0,Negatif
950,950,ujung transaksi terus tambah selalu sdah ribet ny mudah malah lancar klu jdi dlu blokir aktifasi,3.0,2.0,Negatif
951,951,tahun beberapa,3.0,1.0,Negatif
954,954,uang tunggu tunai tpi suruh sulit selalu rekening masuk layan kerja jelek hari gak bukan blokir bank apa aktivasi,3.0,1.0,Negatif
955,955,tetap tapi saldo pulsa mohon masuk mana lewat kurang kecewa hari coba beli baik bagai,3.0,1.0,Negatif
956,956,ulang minta malah eh blokir aktivasi,3.0,1.0,Negatif
957,957,sudah salah pdahal login kode kirim jg hp blokir aktivasi,3.0,1.0,Negatif
958,958,pindah mulu materai make lama ini blokir bank banget aplikasi,3.0,1.0,Negatif
960,960,tolong tingkat suka sering segera mbanking mau masalah malah jaring hari error cepat baik atm,3.0,1.0,Negatif
961,961,sudah sekarang ribet mohon hapus bikin baru bantu apknya aku,3.0,1.0,Negatif
962,962,makasih layan atas,3.0,5.0,Positif
964,964,sering error,3.0,2.0,Negatif
965,965,lancar dannyaman aman,3.0,5.0,Positif
966,966,tim tidak temu tapi sudah mudah minta masalah laku lah kok kali jaring itnya install data dah bukan bikin benah banking bank banget aplikasi aneh aktivasi,3.0,1.0,Negatif
969,969,telpon sumsel sendiri selalu punya pegawai padahal orang mungkin mbanking laku kurang kalo kalian hati centernya call buka banyak aman,3.0,1.0,Negatif
970,970,suruh sedia mau malah log eh biar bagus apknya aktifasi,3.0,2.0,Negatif
971,971,untk ulang transaksi tapi sedia sangat repot perlu mohon mobile krna kesal jdi jd guna eror dn dekat bsb bantu bank baik aktivasi,3.0,1.0,Negatif
972,972,untuk tidak sumsel perlu online offline nasabah mbanking jdi buka bank,3.0,3.0,Netral
973,973,sering rugi rekening rasa pulsa masuk kurang kali jadi isi error bagaimana,3.0,1.0,Negatif
974,974,ulang ubah tingkat sistem rating periksa paksa mohon mau masuk malah makin maju login kembang jadi gmna bukan blokir baik baca aplikasi aktivasi,3.0,2.0,Negatif
975,975,terus saldo pulsa nama mobile kurang kecewa isi gagal bsb,3.0,1.0,Negatif
976,976,sangat login id guna gak buruk,3.0,1.0,Negatif
978,978,ganggu,3.0,2.0,Negatif
979,979,udah top tidak saldo potong padahal masuk gopay,3.0,3.0,Netral
980,980,transaksi selalu sekian saldo makin lama kembali kali gagal debit buruk,3.0,1.0,Negatif
981,981,waktu sama paling nya kasih buang bintang benah banyak ala aktivasi,3.0,1.0,Negatif
982,982,sering ribet minta malah diaktivasi bikin bank aplikasi aktivasi,3.0,1.0,Negatif
983,983,yang waktu transfer transaksi terus tabung susah sangat rasa pakai pagi nunggu ngantri mbanking mau masuk masa malam makan laku kalau jadi hari guna cek buku bank bagaimana aneh aman ala,3.0,1.0,Negatif
984,984,token pln beli,3.0,2.0,Negatif
985,985,yang registrasi punya online mungkin kayak donk coba buat belah bank aktivasi,3.0,1.0,Negatif
986,986,aktivasi,3.0,1.0,Negatif
987,987,sandi salah nama min lupa kalo jadi gimana gara cara blokir akun,3.0,3.0,Netral
990,990,ulang udah tidak padahal masalah bulan aktivasi,3.0,2.0,Negatif
991,991,transaksi sering salah parah otp mau mana langsung dipake blokir,3.0,1.0,Negatif
992,992,transfer tidak tau salah pakai msh male kalo gaji download bukan buat bolak benar bank balik,3.0,1.0,Negatif
993,993,terus sekali nian nak mesti aktivitas aktivasi,3.0,1.0,Negatif
994,994,transaksi tidak tiba susah sedia pagi notif nasabah mau logout login lagi kirim kasih kalo kait jgn ini hari gak email donk dari buat bsb banget baik aplikasi apa aktivasi,3.0,1.0,Negatif
995,995,payah bank,3.0,1.0,Negatif
996,996,transaksi sulit saldo pulsa potong ngisi gagal,3.0,1.0,Negatif
997,997,selalu satu sama ribet padahal mintak minggu kendala kayak bikin baru baik aktivasi aja,3.0,1.0,Negatif
999,999,mobile lanjut hampir bulan buat banking bank aktivasi,3.0,1.0,Negatif
1000,1000,minta aktivasi,3.0,1.0,Negatif
1002,1002,user ulang tulis tuju transaksi tpi suruh sudah sm sistem ribet perangkat padahal nmr nali mudah mbanking mau masuk malah kode kalau buat blokir baik aktivasi,3.0,1.0,Negatif
1004,1004,yang ulang tidak sudah ribet mintak malah lewat lbh langsung lagi hr dikit baru bantu bank banget baik aplikasi aktivasi aja,3.0,1.0,Negatif
1005,1005,ulang selalu pa minta mau jadi gimana gagal buka baik aplikasi aktivasi aja,3.0,1.0,Negatif
1006,1006,yang tau mesti malah hp ganti gak beda bank aplikasi aktivasi,3.0,1.0,Negatif
1008,1008,tolong sedia punya mau malah kok bukan aktivasi,3.0,1.0,Negatif
1009,1009,terus padahal hp bolak banget balik atm aktivasi aktif,3.0,1.0,Negatif
1010,1010,terimakasih sumsel sistem rasa pihak nya nasabah mau layan kecewa gak buka banking bank baik,3.0,1.0,Negatif
1011,1011,yang selalu sama pakai padahal nomer minta mau materai kalau bank aktivasi,3.0,1.0,Negatif
1012,1012,ulang tiba tambah suruh sedia parah kata aktivasi,3.0,1.0,Negatif
1015,1015,yang sangat rb pulsa paling mentok mau kecewa cuma biasa beli,3.0,1.0,Negatif
1016,1016,mau masuk kok gak benar apa aja,3.0,1.0,Negatif
1017,1017,yang update ubah tapi sering banyak banget,3.0,1.0,Negatif
1018,1018,slalu sangat otp minta masuk malah langsung kode jadi gilir gara blokir aneh aktivasi aktipasi,3.0,1.0,Negatif
1021,1021,tidak terus mau malah login jelas gilir gagal dulu dasar cacat aplikasi aktivasi aja,3.0,1.0,Negatif
1022,1022,app,3.0,5.0,Positif
1023,1023,uang terus otomatis mintak materai kali kalau habis gin blokir beli aplikasi aktivasi,3.0,1.0,Negatif
1024,1024,ulang ujung suruh sudah sampah malah bank aplikasi apa aktivasi,3.0,1.0,Negatif
1025,1025,parah,3.0,1.0,Negatif
1026,1026,login gak,3.0,5.0,Positif
1027,1027,ulang parah nasabah melulu mbanking layan kata error aktivasi,3.0,1.0,Negatif
1028,1028,ulang mulu kok gagal aneh aktivasi,3.0,1.0,Negatif
1029,1029,ulang suruh mau malah login bagaimana aktivasi,3.0,3.0,Netral
1030,1030,sedia notif muncul minta mau login gilir aktivasi,3.0,1.0,Negatif
1032,1032,selalu sedikit panjang ngurus mana lah jangan gagal bank antri aktivasi,3.0,2.0,Negatif
1033,1033,registrasi mobile masuk daftar banking atm app,3.0,1.0,Negatif
1036,1036,ulang aktivasi,3.0,1.0,Negatif
1039,1039,ulang udah terus sih sangat ribet pake minta materai masalah mana langsung lama lalu kalo hari gin dikit deh baru bank bagus apa ampun aktivasi,3.0,1.0,Negatif
1040,1040,puas,3.0,5.0,Positif
1044,1044,update selalu,3.0,4.0,Netral
1045,1045,transaksi teblokir mulai minta kesel baru,3.0,2.0,Negatif
1046,1046,urus tpi temu tdak tau tagih sering sedia sdah pihak pdahal mau mandiri mahal kredit keluh kata jga jawab gaji bsb bayar bawah bank aktivasi,3.0,1.0,Negatif
1047,1047,susah otp layan dikit blokir apa aktivasi,3.0,1.0,Negatif
1048,1048,update tidak jelek bsa,3.0,1.0,Negatif
1049,1049,suruh mau login gak aplikasi aktivasi,3.0,1.0,Negatif
1050,1050,sedia mintak mau malah login layan diaktivasi aktivasi,3.0,2.0,Negatif
1051,1051,ulang tolong tiap terlalu susah masalah kudu kata kalo jauh jaring hilang guna ganti developer coba aplikasi apa aktivasi,3.0,2.0,Negatif
1052,1052,yang terus ny mudah minta lelet kayak jelek bug belah banyak bank aktivasi,3.0,1.0,Negatif
1053,1053,untung ulas ujung sulit punya pakai otpnya orang mudah mesti mau malah lebih langsung lagi kode kasih kalau gimana erorr eror dari bukan bintang benah banyak bank baik aplikasi aktivasi,3.0,1.0,Negatif
1054,1054,yaa sekali buruk,3.0,1.0,Negatif
1055,1055,uninstal ulang tiba sudah solusi sedia sama mohon minta min masa makin layan lama aktivasi,3.0,1.0,Negatif
1056,1056,tidak susah suruh saran mulu mau login kalo jangan fungsi dah aktivasi aja,3.0,1.0,Negatif
1057,1057,udah sering hari eh deh dana daerah bata baru bank aplikasi ampun akun,3.0,1.0,Negatif
1058,1058,tinggal terus sekali sedia repot payah pasang pakai minta mau malah luar kartu jauh jadi gak buka aktipasi aktifasi,3.0,1.0,Negatif
1060,1060,tu transfer terlalu sumsel sama malah kena gratis era digital contoh biaya belah banyak bank aja admin,3.0,1.0,Negatif
1061,1061,top,3.0,5.0,Positif
1062,1062,tingkat sering sedia mohon laku kendala kali jadi bantu atas alami aktivasi,3.0,1.0,Negatif
1063,1063,ulang udah terang suruh soal ribet mau jadi gimna gilir diaktivasi banget aktivasi,3.0,1.0,Negatif
1064,1064,ulang ribet prose pa malah akun aktivasi,3.0,1.0,Negatif
1066,1066,lancar,3.0,5.0,Positif
1067,1067,paling gampang enak,3.0,5.0,Positif
1068,1068,transfer tambah kan,3.0,5.0,Positif
1069,1069,ulang selalu sangat perhati pakai nasabah manual keluh kecewa belah beda bank aplikasi apa aktivasi,3.0,1.0,Negatif
1070,1070,produk gagal,3.0,1.0,Negatif
1074,1074,ulang tinggal terus suruh sm ribet mbanking jg jauh fitur dikit bank aktivasi,3.0,1.0,Negatif
1075,1075,transfer tidak tiap sering selalu sedia paksa pake nak materai make lanjut lagi krna kerja keluar kata kantor jd harus gara gaji dlu dak buka blokir bank aplikasi aktivitas,3.0,1.0,Negatif
1076,1076,yang waktu urus transfer tidak suruh sinyal sering selalu sedia saldo ribet pulsa potong minta mau malah kartu kapan kalo isi internet hp ganti dri bintang biaya balik bakal aktivasi,3.0,1.0,Negatif
1077,1077,transaksi sih ilang ikut gimana gagal duit,3.0,1.0,Negatif
1078,1078,yang waktu ulang terus sumsel sudah silah sedia perintah muncul mau masuk id daftar bank babel aktivasi,3.0,2.0,Negatif
1079,1079,ulang suruh sedia mau masuk masa data bolak bank balik aktivasi,3.0,1.0,Negatif
1081,1081,ulang tutup terus sumsel solusi pakai materai masalah lupa kemudian jangan dekat datang daftar csnya bilang biasa baru bank babel apa akun aktivasi ada,3.0,5.0,Positif
1082,1082,ulang udah suruh padahal masak jelas gimana daftar aktivasi,3.0,2.0,Negatif
1084,1084,yang urus ulang tunai tuju tidak terus temu tagih sy suruh semua sedia rek pindah pdhl pake nunggu nmr nih mau masuk langsung lagi krn kerja kartu jg jd jam hari hambat gimana eror data dana buat bolak bayar balik aktivasi akhir,3.0,2.0,Negatif
1085,1085,aktivasi,3.0,1.0,Negatif
1087,1087,ulang tahu sudah sm sering sedia lagi jg instal ikut bagaimana aplikasi aktivasi,3.0,2.0,Negatif
1088,1088,ulang selalu parah malu login gagal banyak aktivasi,3.0,1.0,Negatif
1089,1089,update tiba temu sumsel simcard padahal login kemaren gabisa babel aplikasi apa aktivitas,3.0,2.0,Negatif
1092,1092,pacak mudah lebih jadi bsb,3.0,5.0,Positif
1093,1093,login kok ingat gimana gak,3.0,1.0,Negatif
1094,1094,temu sudah payah padahal nasabah login benar,3.0,1.0,Negatif
1095,1095,wifi tiap pake mau lot login kalau,3.0,4.0,Netral
1096,1096,gabisa,3.0,1.0,Negatif
1097,1097,ulang terus padahal aku aktivitas,3.0,1.0,Negatif
1098,1098,ulang transaksi terima segera sedia perlu mohon minta kata kasih kan banking banget aktivasi,3.0,1.0,Negatif
1099,1099,urus udah tuh transfer status sekian saldo rugi rb qris potong ngurus nasabah mau male malam lama kesel kan kalo kali kalau jgn jadi harus gak gagal cuma buat bikin bayar bawah bank aplikasi,3.0,1.0,Negatif
1100,1100,ulang suruh sering sangat mobile login layan kecewa eror buruk benar banking aktivasi,3.0,1.0,Negatif
1101,1101,tidak tiba sangat salah pin pernah padahal masuk kecewa kalau blokir aplikasi,3.0,1.0,Negatif
1103,1103,uang transaksi terima tapi sistem saldo pdahal pa lihat kurang kali gimana ganggu atm alami,3.0,1.0,Negatif
1104,1104,top saldo pulsa payah kurang gagal,3.0,1.0,Negatif
1105,1105,yang transfer tingkat tinggal tidak sudah sama rekening registrasi perban otomatis nomor mau masak lagi jauh gilir dulu daftar cek bsa blm aplikasi,3.0,1.0,Negatif
1110,1110,tidak sinyal masuk kok jaring banyak baik ala admin,3.0,1.0,Negatif
1111,1111,sedia ribet rek nomor malah gilir bener aplikasi aktivasi,3.0,1.0,Negatif
1113,1113,waktu ulang punya payah mana malah kantor gak cabang apps apa aktivasi,3.0,1.0,Negatif
1114,1114,signal login kan dpt dak bagus,3.0,1.0,Negatif
1115,1115,udah terus pakai padahal orang masalah kata hp gimana ganggu cuma cara buat beda akun aku aja,3.0,1.0,Negatif
1118,1118,ulang terus suruh sering kantor jauh banget aktivasi,3.0,3.0,Netral
1119,1119,udah terus sih gimana eror daftar,3.0,1.0,Negatif
1120,1120,yang bintang,3.0,5.0,Positif
1121,1121,tidak kok download,3.0,3.0,Netral
1122,1122,yang udah transaksi tiap tagih sangat riwayat pake pakai muncul mulu masukin masa manual malah lewat kok kode kek kait jelas jd gitu gak dasar cuma bulan buat bayar banyak banking banget aplikasi aja,3.0,1.0,Negatif
1124,1124,susah sekali kode ambil,3.0,2.0,Negatif
1125,1125,ulang sangat registrasi perintah paksa online masuk lebih lalu kalau jangan guna gilir dulu diaktivasi daftar blokir bank banget baik aplikasi apknya akun,3.0,1.0,Negatif
1126,1126,suruh sudah sinyal sering msh login jaring internet ganggu eror bug bnyak bagus aktivasi,3.0,1.0,Negatif
1128,1128,yang utama upgrade sudah sistem sering sekali rasa pegawai pake ngurus msh mobile male maksimal layan lagi kurang kalau hubung gaji dong daerah blm banking bank,3.0,1.0,Negatif
1130,1130,update tiap mau masalah login jaring baru,3.0,4.0,Netral
1132,1132,udah tpi tidak temu pdahal nasabah mau masuk malah kesel kesal daftar bikin baik aplikasi,3.0,1.0,Negatif
