Unnamed: 0.1,Unnamed: 0,text,cluster,score,label
2178,2178,good,1.0,5.0,Positif
2198,2198,tingkat sim mohon hp ganti deteksi cukup card bantu,1.0,1.0,Negatif
2200,2200,good,1.0,4.0,Netral
2217,2217,sangat bantu aplikasi,1.0,5.0,Positif
2222,2222,terima sangat kasih bantu aplikasi,1.0,4.0,Netral
2226,2226,good,1.0,5.0,Positif
2241,2241,good,1.0,5.0,Positif
2243,2243,mantap,1.0,5.0,Positif
2250,2250,sangat bantu,1.0,5.0,Positif
2260,2260,good,1.0,4.0,Netral
2267,2267,yang ulang tingkat tim tetap tambah sudah sim sangat malah lebih kembang install hp hasil ganti donk deteksi datang card cabang biar belum bantu bank bagus aplikasi,1.0,1.0,Negatif
2268,2268,yang sumsel sangat moga mobile maupun mantap makin layan lagi canggih bantu banking bank babel aplikasi,1.0,5.0,Positif
2270,2270,mantap,1.0,3.0,Netral
2275,2275,terimakasih sumsel sangat mobile mantap bantu banking babel,1.0,5.0,Positif
2280,2280,sangat bantu,1.0,5.0,Positif
2282,2282,good,1.0,5.0,Positif
2284,2284,bagus,1.0,5.0,Positif
2305,2305,lumayan bantu,1.0,5.0,Positif
2307,2307,good,1.0,5.0,Positif
2308,2308,mobile mantap bsb,1.0,5.0,Positif
2317,2317,sangat muas,1.0,5.0,Positif
2329,2329,masalah bantu,1.0,5.0,Positif
2330,2330,mantap,1.0,3.0,Netral
2350,2350,good,1.0,5.0,Positif
2352,2352,good,1.0,1.0,Negatif
2356,2356,good,1.0,5.0,Positif
2358,2358,terimakasih sangat bantu,1.0,5.0,Positif
2362,2362,transaksi terima mudah kasih alhamdulillah,1.0,5.0,Positif
2366,2366,sangat bantu,1.0,5.0,Positif
2368,2368,mantap,1.0,5.0,Positif
2369,2369,sangat bantu,1.0,5.0,Positif
2377,2377,sangat mantap bantu,1.0,5.0,Positif
2379,2379,mantap,1.0,5.0,Positif
2386,2386,bagus,1.0,5.0,Positif
2388,2388,mantap,1.0,5.0,Positif
2392,2392,sangat lambat bantu,1.0,5.0,Positif
2393,2393,good,1.0,5.0,Positif
2410,2410,mantap,1.0,5.0,Positif
2414,2414,sangat nasabah mudah manfaat,1.0,5.0,Positif
2424,2424,sangat mudah,1.0,5.0,Positif
2428,2428,good,1.0,5.0,Positif
2433,2433,mantap betul,1.0,5.0,Positif
2439,2439,transaksi perban cukup bantu,1.0,5.0,Positif
2453,2453,transaksi mudah lebih jadi,1.0,5.0,Positif
2459,2459,bantu,1.0,5.0,Positif
2461,2461,mantap,1.0,5.0,Positif
2462,2462,good app,1.0,5.0,Positif
2469,2469,bagus,1.0,4.0,Netral
2478,2478,senang sangat bantu,1.0,5.0,Positif
2484,2484,bagus,1.0,5.0,Positif
2495,2495,bagus,1.0,5.0,Positif
2510,2510,good,1.0,5.0,Positif
2529,2529,terus sumsel sangat mudah jaya good bantu bank banget babel,1.0,5.0,Positif
2537,2537,sekali bagus,1.0,5.0,Positif
2543,2543,mantap,1.0,4.0,Netral
2547,2547,sangat bantu,1.0,4.0,Netral
2553,2553,mantap,1.0,5.0,Positif
2555,2555,bagus,1.0,5.0,Positif
2560,2560,mantap,1.0,4.0,Netral
2564,2564,bagus,1.0,5.0,Positif
2567,2567,sangat bantu,1.0,5.0,Positif
2569,2569,sangat bantu,1.0,5.0,Positif
2570,2570,transaksi tambah sangat mudah makin harap fiturnya bantu,1.0,5.0,Positif
2572,2572,bagus,1.0,5.0,Positif
2575,2575,transaksi bantu,1.0,5.0,Positif
2576,2576,transaksi mudah,1.0,5.0,Positif
2578,2578,sangat cepat bantu,1.0,5.0,Positif
2579,2579,sangat dukung,1.0,3.0,Netral
2581,2581,bagus,1.0,5.0,Positif
2594,2594,mantap,1.0,5.0,Positif
2595,2595,mantap,1.0,5.0,Positif
2597,2597,sangat butuh aktivasi,1.0,1.0,Negatif
2600,2600,sangat,1.0,1.0,Negatif
2603,2603,transaksi sangat bantu,1.0,5.0,Positif
2609,2609,mantap,1.0,5.0,Positif
2624,2624,tahu sendiri sangat nasabah mudah informasi akun,1.0,5.0,Positif
2633,2633,bagus,1.0,5.0,Positif
2636,2636,sangat bagus,1.0,5.0,Positif
2645,2645,transaksi sangat perlu mudah dlm,1.0,2.0,Negatif
2654,2654,transaksi mudah dlm,1.0,5.0,Positif
2655,2655,sangat bagus,1.0,5.0,Positif
2657,2657,sangat dukung,1.0,4.0,Netral
2659,2659,transaksi sangat perban bantu,1.0,5.0,Positif
2660,2660,transaksi sangat nasabah,1.0,5.0,Positif
2661,2661,sangat bantu,1.0,3.0,Netral
2662,2662,sangat bantu bagus,1.0,5.0,Positif
2663,2663,sangat,1.0,4.0,Netral
2664,2664,sangat bantu,1.0,4.0,Netral
2668,2668,bagus,1.0,5.0,Positif
2671,2671,good app,1.0,5.0,Positif
2672,2672,tambah sumsel sukses sangat moga mantul bantu bank,1.0,5.0,Positif
2674,2674,lebih bagus,1.0,5.0,Positif
2675,2675,good,1.0,5.0,Positif
2678,2678,sangat bantu,1.0,5.0,Positif
2679,2679,bagus,1.0,1.0,Negatif
2681,2681,sangat bantu,1.0,5.0,Positif
2682,2682,sangat guna,1.0,5.0,Positif
2683,2683,sangat bantu aplikasi,1.0,5.0,Positif
2685,2685,good,1.0,5.0,Positif
2694,2694,mantap,1.0,5.0,Positif
2695,2695,transaksi mudah,1.0,5.0,Positif
2696,2696,mantap,1.0,5.0,Positif
2697,2697,mantap bos,1.0,5.0,Positif
2698,2698,bagus,1.0,5.0,Positif
2701,2701,sangat bagus,1.0,5.0,Positif
2704,2704,sangat bagus,1.0,5.0,Positif
2705,2705,bagus,1.0,5.0,Positif
2714,2714,mantap,1.0,5.0,Positif
2721,2721,bagus,1.0,5.0,Positif
2722,2722,good,1.0,5.0,Positif
2723,2723,bagus,1.0,5.0,Positif
2725,2725,sangat bantu,1.0,4.0,Netral
2728,2728,sangat bantu,1.0,5.0,Positif
2729,2729,good,1.0,5.0,Positif
2735,2735,sekali sangat bantu,1.0,5.0,Positif
2743,2743,sangat bantu,1.0,5.0,Positif
2744,2744,sangat puas,1.0,3.0,Netral
2747,2747,good,1.0,4.0,Netral
2748,2748,transaksi sangat prose mobile bantu,1.0,5.0,Positif
2751,2751,cukup bantu,1.0,4.0,Netral
2752,2752,sangat,1.0,5.0,Positif
2753,2753,good,1.0,5.0,Positif
2755,2755,transaksi sangat repot pergi mudah laku cukup bagus bagai atm aplikasi android,1.0,5.0,Positif
2759,2759,yang sangat good bantu,1.0,5.0,Positif
2763,2763,good,1.0,5.0,Positif
2772,2772,bagus,1.0,3.0,Netral
2777,2777,good,1.0,5.0,Positif
2784,2784,transaksi suka mudah bagus aplikasi,1.0,5.0,Positif
2823,2823,good,1.0,5.0,Positif
2832,2832,uang sy sumsel sangat mantap hari dlm bantu bank,1.0,5.0,Positif
2846,2846,good,1.0,5.0,Positif
2847,2847,mudah lebih laku,1.0,5.0,Positif
2859,2859,sangat mobile dengan bsb bantu aplikasi ada,1.0,5.0,Positif
